table_name,record_identifier,rejection_reason,rejected_at,raw_payload
orders,ORD_0038614,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0038614"", ""customer_id"": ""CUST_009021"", ""product_id"": ""PROD_0009"", ""order_date"": ""2023-07-28"", ""quantity"": 1, ""payment_method"": ""PayPal"", ""order_status"": ""Completed""}"
orders,ORD_0038638,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0038638"", ""customer_id"": ""CUST_000596"", ""product_id"": ""PROD_0031"", ""order_date"": ""2023-07-29"", ""quantity"": 1, ""payment_method"": ""PayPal"", ""order_status"": ""Cancelled""}"
orders,ORD_0038643,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0038643"", ""customer_id"": ""CUST_000860"", ""product_id"": ""PROD_0009"", ""order_date"": ""2023-07-29"", ""quantity"": 1, ""payment_method"": ""PayPal"", ""order_status"": ""Completed""}"
orders,ORD_0038707,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0038707"", ""customer_id"": ""CUST_006610"", ""product_id"": ""PROD_0291"", ""order_date"": ""2023-07-29"", ""quantity"": 5, ""payment_method"": ""Debit Card"", ""order_status"": ""Completed""}"
orders,ORD_0038750,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0038750"", ""customer_id"": ""CUST_000269"", ""product_id"": ""PROD_0009"", ""order_date"": ""2023-07-30"", ""quantity"": 1, ""payment_method"": ""Credit Card"", ""order_status"": ""Completed""}"
orders,ORD_0038802,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0038802"", ""customer_id"": ""CUST_004720"", ""product_id"": ""PROD_0009"", ""order_date"": ""2023-07-30"", ""quantity"": 1, ""payment_method"": ""Credit Card"", ""order_status"": ""Completed""}"
orders,ORD_0038920,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0038920"", ""customer_id"": ""CUST_005350"", ""product_id"": ""PROD_0177"", ""order_date"": ""2023-07-31"", ""quantity"": 1, ""payment_method"": ""Cash on Delivery"", ""order_status"": ""Completed""}"
orders,ORD_0038929,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0038929"", ""customer_id"": ""CUST_006489"", ""product_id"": ""PROD_0031"", ""order_date"": ""2023-07-31"", ""quantity"": 1, ""payment_method"": ""Debit Card"", ""order_status"": ""Completed""}"
orders,ORD_0038964,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0038964"", ""customer_id"": ""CUST_008474"", ""product_id"": ""PROD_0009"", ""order_date"": ""2023-07-31"", ""quantity"": 2, ""payment_method"": ""Debit Card"", ""order_status"": ""Completed""}"
orders,ORD_0038967,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0038967"", ""customer_id"": ""CUST_008688"", ""product_id"": ""PROD_0009"", ""order_date"": ""2023-07-31"", ""quantity"": 3, ""payment_method"": ""Credit Card"", ""order_status"": ""Completed""}"
orders,ORD_0038992,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0038992"", ""customer_id"": ""CUST_000768"", ""product_id"": ""PROD_0031"", ""order_date"": ""2023-08-01"", ""quantity"": 1, ""payment_method"": ""Debit Card"", ""order_status"": ""Completed""}"
orders,ORD_0039057,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0039057"", ""customer_id"": ""CUST_005740"", ""product_id"": ""PROD_0101"", ""order_date"": ""2023-08-01"", ""quantity"": 1, ""payment_method"": ""Debit Card"", ""order_status"": ""Completed""}"
orders,ORD_0039126,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0039126"", ""customer_id"": ""CUST_002162"", ""product_id"": ""PROD_0101"", ""order_date"": ""2023-08-02"", ""quantity"": 2, ""payment_method"": ""PayPal"", ""order_status"": ""Completed""}"
orders,ORD_0039144,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0039144"", ""customer_id"": ""CUST_003763"", ""product_id"": ""PROD_0177"", ""order_date"": ""2023-08-02"", ""quantity"": 6, ""payment_method"": ""Apple Pay"", ""order_status"": ""Completed""}"
orders,ORD_0039158,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0039158"", ""customer_id"": ""CUST_004940"", ""product_id"": ""PROD_0009"", ""order_date"": ""2023-08-02"", ""quantity"": 3, ""payment_method"": ""PayPal"", ""order_status"": ""Completed""}"
orders,ORD_0039190,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0039190"", ""customer_id"": ""CUST_007766"", ""product_id"": ""PROD_0101"", ""order_date"": ""2023-08-02"", ""quantity"": 3, ""payment_method"": ""Apple Pay"", ""order_status"": ""Completed""}"
orders,ORD_0039230,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0039230"", ""customer_id"": ""CUST_000757"", ""product_id"": ""PROD_0009"", ""order_date"": ""2023-08-03"", ""quantity"": 4, ""payment_method"": ""Apple Pay"", ""order_status"": ""Completed""}"
orders,ORD_0039262,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0039262"", ""customer_id"": ""CUST_003257"", ""product_id"": ""PROD_0009"", ""order_date"": ""2023-08-03"", ""quantity"": 1, ""payment_method"": ""Debit Card"", ""order_status"": ""Completed""}"
orders,ORD_0039265,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0039265"", ""customer_id"": ""CUST_003555"", ""product_id"": ""PROD_0009"", ""order_date"": ""2023-08-03"", ""quantity"": 1, ""payment_method"": ""Cash on Delivery"", ""order_status"": ""Completed""}"
orders,ORD_0039306,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0039306"", ""customer_id"": ""CUST_007758"", ""product_id"": ""PROD_0009"", ""order_date"": ""2023-08-03"", ""quantity"": 1, ""payment_method"": ""PayPal"", ""order_status"": ""Completed""}"
orders,ORD_0039320,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0039320"", ""customer_id"": ""CUST_009008"", ""product_id"": ""PROD_0009"", ""order_date"": ""2023-08-03"", ""quantity"": 2, ""payment_method"": ""Credit Card"", ""order_status"": ""Completed""}"
orders,ORD_0039323,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0039323"", ""customer_id"": ""CUST_009115"", ""product_id"": ""PROD_0101"", ""order_date"": ""2023-08-03"", ""quantity"": 6, ""payment_method"": ""Debit Card"", ""order_status"": ""Completed""}"
orders,ORD_0039365,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0039365"", ""customer_id"": ""CUST_002774"", ""product_id"": ""PROD_0031"", ""order_date"": ""2023-08-04"", ""quantity"": 1, ""payment_method"": ""PayPal"", ""order_status"": ""Completed""}"
orders,ORD_0039368,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0039368"", ""customer_id"": ""CUST_002942"", ""product_id"": ""PROD_0319"", ""order_date"": ""2023-08-04"", ""quantity"": 3, ""payment_method"": ""Credit Card"", ""order_status"": ""Completed""}"
orders,ORD_0039395,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0039395"", ""customer_id"": ""CUST_005102"", ""product_id"": ""PROD_0009"", ""order_date"": ""2023-08-04"", ""quantity"": 3, ""payment_method"": ""PayPal"", ""order_status"": ""Completed""}"
orders,ORD_0039457,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0039457"", ""customer_id"": ""CUST_000239"", ""product_id"": ""PROD_0009"", ""order_date"": ""2023-08-05"", ""quantity"": 1, ""payment_method"": ""Credit Card"", ""order_status"": ""Completed""}"
orders,ORD_0039487,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0039487"", ""customer_id"": ""CUST_003860"", ""product_id"": ""PROD_0009"", ""order_date"": ""2023-08-05"", ""quantity"": 1, ""payment_method"": ""Credit Card"", ""order_status"": ""Completed""}"
orders,ORD_0039497,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0039497"", ""customer_id"": ""CUST_004837"", ""product_id"": ""PROD_0009"", ""order_date"": ""2023-08-05"", ""quantity"": 1, ""payment_method"": ""PayPal"", ""order_status"": ""Completed""}"
orders,ORD_0039609,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0039609"", ""customer_id"": ""CUST_004272"", ""product_id"": ""PROD_0009"", ""order_date"": ""2023-08-06"", ""quantity"": 3, ""payment_method"": ""Debit Card"", ""order_status"": ""Completed""}"
orders,ORD_0039633,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0039633"", ""customer_id"": ""CUST_006016"", ""product_id"": ""PROD_0031"", ""order_date"": ""2023-08-06"", ""quantity"": 1, ""payment_method"": ""Credit Card"", ""order_status"": ""Completed""}"
orders,ORD_0039675,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0039675"", ""customer_id"": ""CUST_009404"", ""product_id"": ""PROD_0009"", ""order_date"": ""2023-08-06"", ""quantity"": 1, ""payment_method"": ""Credit Card"", ""order_status"": ""Shipped""}"
orders,ORD_0039693,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0039693"", ""customer_id"": ""CUST_001019"", ""product_id"": ""PROD_0009"", ""order_date"": ""2023-08-07"", ""quantity"": 2, ""payment_method"": ""Credit Card"", ""order_status"": ""Completed""}"
orders,ORD_0039823,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0039823"", ""customer_id"": ""CUST_000352"", ""product_id"": ""PROD_0009"", ""order_date"": ""2023-08-08"", ""quantity"": 4, ""payment_method"": ""Credit Card"", ""order_status"": ""Completed""}"
orders,ORD_0039834,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0039834"", ""customer_id"": ""CUST_001076"", ""product_id"": ""PROD_0177"", ""order_date"": ""2023-08-08"", ""quantity"": 1, ""payment_method"": ""Cash on Delivery"", ""order_status"": ""Completed""}"
orders,ORD_0039838,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0039838"", ""customer_id"": ""CUST_001734"", ""product_id"": ""PROD_0009"", ""order_date"": ""2023-08-08"", ""quantity"": 1, ""payment_method"": ""Credit Card"", ""order_status"": ""Completed""}"
orders,ORD_0039841,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0039841"", ""customer_id"": ""CUST_001887"", ""product_id"": ""PROD_0031"", ""order_date"": ""2023-08-08"", ""quantity"": 2, ""payment_method"": ""Cash on Delivery"", ""order_status"": ""Completed""}"
orders,ORD_0039885,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0039885"", ""customer_id"": ""CUST_005346"", ""product_id"": ""PROD_0031"", ""order_date"": ""2023-08-08"", ""quantity"": 1, ""payment_method"": ""PayPal"", ""order_status"": ""Completed""}"
orders,ORD_0039911,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0039911"", ""customer_id"": ""CUST_007109"", ""product_id"": ""PROD_0101"", ""order_date"": ""2023-08-08"", ""quantity"": 1, ""payment_method"": ""Credit Card"", ""order_status"": ""Completed""}"
orders,ORD_0039933,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0039933"", ""customer_id"": ""CUST_008841"", ""product_id"": ""PROD_0101"", ""order_date"": ""2023-08-08"", ""quantity"": 1, ""payment_method"": ""Credit Card"", ""order_status"": ""Completed""}"
orders,ORD_0039948,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0039948"", ""customer_id"": ""CUST_000112"", ""product_id"": ""PROD_0031"", ""order_date"": ""2023-08-09"", ""quantity"": 1, ""payment_method"": ""Credit Card"", ""order_status"": ""Cancelled""}"
orders,ORD_0039953,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0039953"", ""customer_id"": ""CUST_000350"", ""product_id"": ""PROD_0009"", ""order_date"": ""2023-08-09"", ""quantity"": 2, ""payment_method"": ""Apple Pay"", ""order_status"": ""Completed""}"
orders,ORD_0039960,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0039960"", ""customer_id"": ""CUST_000855"", ""product_id"": ""PROD_0009"", ""order_date"": ""2023-08-09"", ""quantity"": 1, ""payment_method"": ""Cash on Delivery"", ""order_status"": ""Completed""}"
orders,ORD_0040045,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0040045"", ""customer_id"": ""CUST_008138"", ""product_id"": ""PROD_0031"", ""order_date"": ""2023-08-09"", ""quantity"": 3, ""payment_method"": ""PayPal"", ""order_status"": ""Completed""}"
orders,ORD_0040055,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0040055"", ""customer_id"": ""CUST_008771"", ""product_id"": ""PROD_0009"", ""order_date"": ""2023-08-09"", ""quantity"": 1, ""payment_method"": ""PayPal"", ""order_status"": ""Completed""}"
orders,ORD_0040068,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0040068"", ""customer_id"": ""CUST_000511"", ""product_id"": ""PROD_0031"", ""order_date"": ""2023-08-10"", ""quantity"": 1, ""payment_method"": ""PayPal"", ""order_status"": ""Completed""}"
orders,ORD_0040101,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0040101"", ""customer_id"": ""CUST_003852"", ""product_id"": ""PROD_0009"", ""order_date"": ""2023-08-10"", ""quantity"": 2, ""payment_method"": ""Credit Card"", ""order_status"": ""Completed""}"
orders,ORD_0040125,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0040125"", ""customer_id"": ""CUST_006073"", ""product_id"": ""PROD_0009"", ""order_date"": ""2023-08-10"", ""quantity"": 2, ""payment_method"": ""Credit Card"", ""order_status"": ""Completed""}"
orders,ORD_0040167,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0040167"", ""customer_id"": ""CUST_000490"", ""product_id"": ""PROD_0009"", ""order_date"": ""2023-08-11"", ""quantity"": 3, ""payment_method"": ""Credit Card"", ""order_status"": ""Completed""}"
orders,ORD_0040186,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0040186"", ""customer_id"": ""CUST_001741"", ""product_id"": ""PROD_0009"", ""order_date"": ""2023-08-11"", ""quantity"": 2, ""payment_method"": ""PayPal"", ""order_status"": ""Completed""}"
orders,ORD_0040254,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0040254"", ""customer_id"": ""CUST_008853"", ""product_id"": ""PROD_0009"", ""order_date"": ""2023-08-11"", ""quantity"": 1, ""payment_method"": ""Credit Card"", ""order_status"": ""Shipped""}"
orders,ORD_0040258,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0040258"", ""customer_id"": ""CUST_009085"", ""product_id"": ""PROD_0009"", ""order_date"": ""2023-08-11"", ""quantity"": 1, ""payment_method"": ""Credit Card"", ""order_status"": ""Completed""}"
orders,ORD_0040279,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0040279"", ""customer_id"": ""CUST_000395"", ""product_id"": ""PROD_0101"", ""order_date"": ""2023-08-12"", ""quantity"": 2, ""payment_method"": ""Debit Card"", ""order_status"": ""Completed""}"
orders,ORD_0040334,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0040334"", ""customer_id"": ""CUST_005346"", ""product_id"": ""PROD_0031"", ""order_date"": ""2023-08-12"", ""quantity"": 1, ""payment_method"": ""Debit Card"", ""order_status"": ""Completed""}"
orders,ORD_0040370,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0040370"", ""customer_id"": ""CUST_007581"", ""product_id"": ""PROD_0009"", ""order_date"": ""2023-08-12"", ""quantity"": 2, ""payment_method"": ""Credit Card"", ""order_status"": ""Completed""}"
orders,ORD_0040378,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0040378"", ""customer_id"": ""CUST_008335"", ""product_id"": ""PROD_0009"", ""order_date"": ""2023-08-12"", ""quantity"": 1, ""payment_method"": ""PayPal"", ""order_status"": ""Refunded""}"
orders,ORD_0040385,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0040385"", ""customer_id"": ""CUST_008974"", ""product_id"": ""PROD_0485"", ""order_date"": ""2023-08-12"", ""quantity"": 1, ""payment_method"": ""Cash on Delivery"", ""order_status"": ""Completed""}"
orders,ORD_0040413,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0040413"", ""customer_id"": ""CUST_000845"", ""product_id"": ""PROD_0031"", ""order_date"": ""2023-08-13"", ""quantity"": 4, ""payment_method"": ""Cash on Delivery"", ""order_status"": ""Completed""}"
orders,ORD_0040444,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0040444"", ""customer_id"": ""CUST_002847"", ""product_id"": ""PROD_0009"", ""order_date"": ""2023-08-13"", ""quantity"": 1, ""payment_method"": ""Credit Card"", ""order_status"": ""Completed""}"
orders,ORD_0040459,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0040459"", ""customer_id"": ""CUST_003854"", ""product_id"": ""PROD_0009"", ""order_date"": ""2023-08-13"", ""quantity"": 1, ""payment_method"": ""Credit Card"", ""order_status"": ""Completed""}"
orders,ORD_0040530,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0040530"", ""customer_id"": ""CUST_009948"", ""product_id"": ""PROD_0101"", ""order_date"": ""2023-08-13"", ""quantity"": 1, ""payment_method"": ""Cash on Delivery"", ""order_status"": ""Completed""}"
orders,ORD_0040538,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0040538"", ""customer_id"": ""CUST_000471"", ""product_id"": ""PROD_0031"", ""order_date"": ""2023-08-14"", ""quantity"": 1, ""payment_method"": ""Credit Card"", ""order_status"": ""Completed""}"
orders,ORD_0040578,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0040578"", ""customer_id"": ""CUST_003862"", ""product_id"": ""PROD_0009"", ""order_date"": ""2023-08-14"", ""quantity"": 2, ""payment_method"": ""Credit Card"", ""order_status"": ""Cancelled""}"
orders,ORD_0040691,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0040691"", ""customer_id"": ""CUST_002197"", ""product_id"": ""PROD_0009"", ""order_date"": ""2023-08-15"", ""quantity"": 1, ""payment_method"": ""PayPal"", ""order_status"": ""Completed""}"
orders,ORD_0040693,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0040693"", ""customer_id"": ""CUST_002408"", ""product_id"": ""PROD_0009"", ""order_date"": ""2023-08-15"", ""quantity"": 3, ""payment_method"": ""Credit Card"", ""order_status"": ""Completed""}"
orders,ORD_0040728,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0040728"", ""customer_id"": ""CUST_005463"", ""product_id"": ""PROD_0031"", ""order_date"": ""2023-08-15"", ""quantity"": 1, ""payment_method"": ""Credit Card"", ""order_status"": ""Completed""}"
orders,ORD_0040732,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0040732"", ""customer_id"": ""CUST_005740"", ""product_id"": ""PROD_0031"", ""order_date"": ""2023-08-15"", ""quantity"": 1, ""payment_method"": ""Credit Card"", ""order_status"": ""Completed""}"
orders,ORD_0040846,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0040846"", ""customer_id"": ""CUST_004288"", ""product_id"": ""PROD_0031"", ""order_date"": ""2023-08-16"", ""quantity"": 1, ""payment_method"": ""Credit Card"", ""order_status"": ""Completed""}"
orders,ORD_0040852,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0040852"", ""customer_id"": ""CUST_004710"", ""product_id"": ""PROD_0009"", ""order_date"": ""2023-08-16"", ""quantity"": 1, ""payment_method"": ""PayPal"", ""order_status"": ""Completed""}"
orders,ORD_0040917,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0040917"", ""customer_id"": ""CUST_009448"", ""product_id"": ""PROD_0009"", ""order_date"": ""2023-08-16"", ""quantity"": 1, ""payment_method"": ""Debit Card"", ""order_status"": ""Completed""}"
orders,ORD_0040935,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0040935"", ""customer_id"": ""CUST_000855"", ""product_id"": ""PROD_0291"", ""order_date"": ""2023-08-17"", ""quantity"": 1, ""payment_method"": ""Credit Card"", ""order_status"": ""Completed""}"
orders,ORD_0041029,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0041029"", ""customer_id"": ""CUST_009663"", ""product_id"": ""PROD_0177"", ""order_date"": ""2023-08-17"", ""quantity"": 3, ""payment_method"": ""PayPal"", ""order_status"": ""Completed""}"
orders,ORD_0041040,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0041040"", ""customer_id"": ""CUST_000767"", ""product_id"": ""PROD_0101"", ""order_date"": ""2023-08-18"", ""quantity"": 3, ""payment_method"": ""Credit Card"", ""order_status"": ""Completed""}"
orders,ORD_0041167,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0041167"", ""customer_id"": ""CUST_002201"", ""product_id"": ""PROD_0009"", ""order_date"": ""2023-08-19"", ""quantity"": 3, ""payment_method"": ""Credit Card"", ""order_status"": ""Cancelled""}"
orders,ORD_0041208,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0041208"", ""customer_id"": ""CUST_005976"", ""product_id"": ""PROD_0009"", ""order_date"": ""2023-08-19"", ""quantity"": 1, ""payment_method"": ""Credit Card"", ""order_status"": ""Completed""}"
orders,ORD_0041235,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0041235"", ""customer_id"": ""CUST_007740"", ""product_id"": ""PROD_0009"", ""order_date"": ""2023-08-19"", ""quantity"": 2, ""payment_method"": ""Cash on Delivery"", ""order_status"": ""Completed""}"
orders,ORD_0041264,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0041264"", ""customer_id"": ""CUST_009811"", ""product_id"": ""PROD_0031"", ""order_date"": ""2023-08-19"", ""quantity"": 1, ""payment_method"": ""Credit Card"", ""order_status"": ""Completed""}"
orders,ORD_0041268,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0041268"", ""customer_id"": ""CUST_000239"", ""product_id"": ""PROD_0031"", ""order_date"": ""2023-08-20"", ""quantity"": 1, ""payment_method"": ""PayPal"", ""order_status"": ""Completed""}"
orders,ORD_0041340,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0041340"", ""customer_id"": ""CUST_005060"", ""product_id"": ""PROD_0177"", ""order_date"": ""2023-08-20"", ""quantity"": 2, ""payment_method"": ""Credit Card"", ""order_status"": ""Completed""}"
orders,ORD_0041377,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0041377"", ""customer_id"": ""CUST_007837"", ""product_id"": ""PROD_0009"", ""order_date"": ""2023-08-20"", ""quantity"": 2, ""payment_method"": ""Debit Card"", ""order_status"": ""Completed""}"
orders,ORD_0041517,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0041517"", ""customer_id"": ""CUST_008927"", ""product_id"": ""PROD_0101"", ""order_date"": ""2023-08-21"", ""quantity"": 3, ""payment_method"": ""Credit Card"", ""order_status"": ""Completed""}"
orders,ORD_0041520,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0041520"", ""customer_id"": ""CUST_009345"", ""product_id"": ""PROD_0101"", ""order_date"": ""2023-08-21"", ""quantity"": 2, ""payment_method"": ""Cash on Delivery"", ""order_status"": ""Shipped""}"
orders,ORD_0041522,ORPHAN_PRODUCT_FOREIGN_KEY,2026-09-08T16:00:15.302519+00:00,"{""order_id"": ""ORD_0041522"", ""customer_id"": ""CUST_009658"", ""product_id"": ""PROD_0155"", ""order_date"": ""2023-08-21"", ""quantity"": 2, ""payment_method"": ""Apple Pay"", ""order_status"": ""Completed""}"
